"","cuid","model","rcp","period","exp_weighted","exp_simple"
"2185",734,"CNRM-CM5","rcp45","hist",0.243043464241955,0.210850849297663
"2186",734,"CNRM-CM5","rcp45","early",0.275933449409944,0.281405012944224
"2187",734,"CNRM-CM5","rcp45","mid",0.301633939511188,0.322434906814741
"2188",734,"CNRM-CM5","rcp45","late",0.332853592692643,0.36508847888084
"2189",734,"CNRM-CM5","rcp85","hist",0.2432175791578,0.211225136800546
"2190",734,"CNRM-CM5","rcp85","early",0.287855887663636,0.298438192283974
"2191",734,"CNRM-CM5","rcp85","mid",0.319245743857613,0.343172988668708
"2192",734,"CNRM-CM5","rcp85","late",0.394562633257709,0.422063618643017
"2193",734,"HadGEM2-ES","rcp45","hist",0.210796736957503,0.165107446839899
"2194",734,"HadGEM2-ES","rcp45","early",0.27524988714774,0.273514872260974
"2195",734,"HadGEM2-ES","rcp45","mid",0.352087766814987,0.371710055323717
"2196",734,"HadGEM2-ES","rcp45","late",0.381332621272336,0.419203542811602
"2197",734,"HadGEM2-ES","rcp85","hist",0.211551234926162,0.16709266822638
"2198",734,"HadGEM2-ES","rcp85","early",0.279641452247372,0.279616675538148
"2199",734,"HadGEM2-ES","rcp85","mid",0.356815470432708,0.388288022593836
"2200",734,"HadGEM2-ES","rcp85","late",0.467416022560635,0.487684645229155
"2201",734,"MPI-ESM-LR","rcp45","hist",0.228809569871671,0.173514034274542
"2202",734,"MPI-ESM-LR","rcp45","early",0.261176404204553,0.226081046641029
"2203",734,"MPI-ESM-LR","rcp45","mid",0.292718610949894,0.254556896316815
"2204",734,"MPI-ESM-LR","rcp45","late",0.298502003447329,0.270748822962565
"2205",734,"MPI-ESM-LR","rcp85","hist",0.229022376991036,0.173640351374126
"2206",734,"MPI-ESM-LR","rcp85","early",0.272865480105759,0.236346026175531
"2207",734,"MPI-ESM-LR","rcp85","mid",0.333260785451731,0.315330347710938
"2208",734,"MPI-ESM-LR","rcp85","late",0.405499338427445,0.409271467057994
"2209",735,"ACCESS1-0","rcp45","hist",0.28969683655536,0.309547032703822
"2210",735,"ACCESS1-0","rcp45","early",0.333839419384235,0.408104595650002
"2211",735,"ACCESS1-0","rcp45","mid",0.390262318557573,0.477309215724856
"2212",735,"ACCESS1-0","rcp45","late",0.442388148191988,0.531926085659403
"2213",735,"ACCESS1-0","rcp85","hist",0.289931165787932,0.309723380286607
"2214",735,"ACCESS1-0","rcp85","early",0.327726518258153,0.396628612944803
"2215",735,"ACCESS1-0","rcp85","mid",0.42454761439823,0.514345465154765
"2216",735,"ACCESS1-0","rcp85","late",0.487162806981792,0.572218680821931
"2217",735,"CanESM2","rcp45","hist",0.212453622339387,0.234960622915327
"2218",735,"CanESM2","rcp45","early",0.270000976371802,0.349957754138428
"2219",735,"CanESM2","rcp45","mid",0.33987827898197,0.431497520865664
"2220",735,"CanESM2","rcp45","late",0.39462786497871,0.465643733397068
"2221",735,"CanESM2","rcp85","hist",0.21240968560828,0.235931810171087
"2222",735,"CanESM2","rcp85","early",0.280756525418213,0.373960476404173
"2223",735,"CanESM2","rcp85","mid",0.38303960814945,0.448120040351764
"2224",735,"CanESM2","rcp85","late",0.534333547096501,0.560177428396264
"2225",735,"CCSM4","rcp45","hist",0.291639002798933,0.297032465853879
"2226",735,"CCSM4","rcp45","early",0.36791398164421,0.384970321617067
"2227",735,"CCSM4","rcp45","mid",0.408771887001237,0.460565719320136
"2228",735,"CCSM4","rcp45","late",0.418381694144993,0.463594561467181
"2229",735,"CCSM4","rcp85","hist",0.291521838182647,0.297299647548117
"2230",735,"CCSM4","rcp85","early",0.388766028770422,0.427186564498654
"2231",735,"CCSM4","rcp85","mid",0.424027696413461,0.472709992611798
"2232",735,"CCSM4","rcp85","late",0.513002095413537,0.534549860458788
"2233",735,"CNRM-CM5","rcp45","hist",0.233746664063009,0.271914789764302
"2234",735,"CNRM-CM5","rcp45","early",0.270196250732279,0.362761344701568
"2235",735,"CNRM-CM5","rcp45","mid",0.290308696218187,0.385072963055727
"2236",735,"CNRM-CM5","rcp45","late",0.314300969795001,0.403866281066314
"2237",735,"CNRM-CM5","rcp85","hist",0.233946820282497,0.272593738864631
"2238",735,"CNRM-CM5","rcp85","early",0.284876407602682,0.374377105747364
"2239",735,"CNRM-CM5","rcp85","mid",0.304307020113259,0.390344703016654
"2240",735,"CNRM-CM5","rcp85","late",0.378559102728409,0.460749064930745
"2241",735,"HadGEM2-ES","rcp45","hist",0.211288485321877,0.248779573480916
"2242",735,"HadGEM2-ES","rcp45","early",0.269784547288941,0.363797863676692
"2243",735,"HadGEM2-ES","rcp45","mid",0.345741391655276,0.451556893649176
"2244",735,"HadGEM2-ES","rcp45","late",0.372916520069351,0.481780257527759
"2245",735,"HadGEM2-ES","rcp85","hist",0.211952418147497,0.250320135211741
"2246",735,"HadGEM2-ES","rcp85","early",0.28048070038404,0.380516247698428
"2247",735,"HadGEM2-ES","rcp85","mid",0.34905861485387,0.458968685701095
"2248",735,"HadGEM2-ES","rcp85","late",0.463948069168498,0.543776096250426
"2249",735,"MPI-ESM-LR","rcp45","hist",0.228347327995834,0.260039195283087
"2250",735,"MPI-ESM-LR","rcp45","early",0.250487372258023,0.302083033275859
"2251",735,"MPI-ESM-LR","rcp45","mid",0.284927260300723,0.331812878187016
"2252",735,"MPI-ESM-LR","rcp45","late",0.285049565155079,0.339632523291672
"2253",735,"MPI-ESM-LR","rcp85","hist",0.228425437740025,0.25963981016856
"2254",735,"MPI-ESM-LR","rcp85","early",0.266167089761114,0.307676299013715
"2255",735,"MPI-ESM-LR","rcp85","mid",0.32290568248389,0.381713281260082
"2256",735,"MPI-ESM-LR","rcp85","late",0.397071616445942,0.455812762601491
"2257",738,"ACCESS1-0","rcp45","hist",0.284706303724928,0.314855347461546
"2258",738,"ACCESS1-0","rcp45","early",0.321435848455906,0.362379494007391
"2259",738,"ACCESS1-0","rcp45","mid",0.379318688315823,0.406165336494462
"2260",738,"ACCESS1-0","rcp45","late",0.430638451570807,0.447446720298675
"2261",738,"ACCESS1-0","rcp85","hist",0.284405444126074,0.314592823000603
"2262",738,"ACCESS1-0","rcp85","early",0.321869627507163,0.361806714396411
"2263",738,"ACCESS1-0","rcp85","mid",0.410030245144858,0.431659915470773
"2264",738,"ACCESS1-0","rcp85","late",0.480373913976687,0.49642038992616
"2265",738,"CanESM2","rcp45","hist",0.209942693409742,0.248708756859143
"2266",738,"CanESM2","rcp45","early",0.266442215854823,0.313309986303388
"2267",738,"CanESM2","rcp45","mid",0.333336517032792,0.365141055277168
"2268",738,"CanESM2","rcp45","late",0.391282107475353,0.395954706319516
"2269",738,"CanESM2","rcp85","hist",0.210238777459408,0.249483490179143
"2270",738,"CanESM2","rcp85","early",0.272469754855142,0.314811053652432
"2271",738,"CanESM2","rcp85","mid",0.380328716969118,0.388984864520325
"2272",738,"CanESM2","rcp85","late",0.523478679801121,0.478718239124355
"2273",738,"CCSM4","rcp45","hist",0.285708373129577,0.300835131210968
"2274",738,"CCSM4","rcp45","early",0.359138013371538,0.363122361138536
"2275",738,"CCSM4","rcp45","mid",0.394655364533588,0.391523180171188
"2276",738,"CCSM4","rcp45","late",0.408562936081465,0.401734179723437
"2277",738,"CCSM4","rcp85","hist",0.286085641515441,0.301616810182671
"2278",738,"CCSM4","rcp85","early",0.377931391276663,0.38105008469095
"2279",738,"CCSM4","rcp85","mid",0.412850206940465,0.408116929822158
"2280",738,"CCSM4","rcp85","late",0.505786138006938,0.465908654896656
"2281",738,"CNRM-CM5","rcp45","hist",0.235676536134989,0.284625252829087
"2282",738,"CNRM-CM5","rcp45","early",0.266127029608405,0.326573394897017
"2283",738,"CNRM-CM5","rcp45","mid",0.291455746577523,0.345811778395737
"2284",738,"CNRM-CM5","rcp45","late",0.316932954277183,0.360615146492986
"2285",738,"CNRM-CM5","rcp85","hist",0.235657433938236,0.284568549811364
"2286",738,"CNRM-CM5","rcp85","early",0.280148439987265,0.336676800686361
"2287",738,"CNRM-CM5","rcp85","mid",0.311066141356256,0.357845425369454
"2288",738,"CNRM-CM5","rcp85","late",0.384590228795108,0.406267942505045
"2289",738,"HadGEM2-ES","rcp45","hist",0.209495383635785,0.256989063859301
"2290",738,"HadGEM2-ES","rcp45","early",0.263785418656479,0.320708637071787
"2291",738,"HadGEM2-ES","rcp45","mid",0.335089143584846,0.378173537097854
"2292",738,"HadGEM2-ES","rcp45","late",0.364743273563836,0.404706082945206
"2293",738,"HadGEM2-ES","rcp85","hist",0.209695956701687,0.257033451754832
"2294",738,"HadGEM2-ES","rcp85","early",0.270538045208532,0.330223741684904
"2295",738,"HadGEM2-ES","rcp85","mid",0.345196593441579,0.390821738371384
"2296",738,"HadGEM2-ES","rcp85","late",0.457536172390936,0.468901446527347
"2297",738,"MPI-ESM-LR","rcp45","hist",0.223599172238141,0.262209066590877
"2298",738,"MPI-ESM-LR","rcp45","early",0.257315345431391,0.297622827963659
"2299",738,"MPI-ESM-LR","rcp45","mid",0.299892550143267,0.327968865124245
"2300",738,"MPI-ESM-LR","rcp45","late",0.304721610108565,0.33405775730942
"2301",738,"MPI-ESM-LR","rcp85","hist",0.223694683221904,0.262351632928109
"2302",738,"MPI-ESM-LR","rcp85","early",0.272381407195161,0.309764087239625
"2303",738,"MPI-ESM-LR","rcp85","mid",0.329536771728749,0.352599470483663
"2304",738,"MPI-ESM-LR","rcp85","late",0.406509845930617,0.418252215310362
"2305",739,"ACCESS1-0","rcp45","hist",0.270977077363897,0.221445892020666
"2306",739,"ACCESS1-0","rcp45","early",0.304512161731933,0.257880040283475
"2307",739,"ACCESS1-0","rcp45","mid",0.363469436485196,0.30439960341767
"2308",739,"ACCESS1-0","rcp45","late",0.417344193358917,0.348947821469319
"2309",739,"ACCESS1-0","rcp85","hist",0.270604584527221,0.221072190256454
"2310",739,"ACCESS1-0","rcp85","early",0.305142725246737,0.257107553799262
"2311",739,"ACCESS1-0","rcp85","mid",0.396958866602993,0.33802765745142
"2312",739,"ACCESS1-0","rcp85","late",0.468998491919889,0.400987359737485
"2313",739,"CanESM2","rcp45","hist",0.195362304998408,0.149749336739914
"2314",739,"CanESM2","rcp45","early",0.250959153135944,0.211899446003939
"2315",739,"CanESM2","rcp45","mid",0.320472652021649,0.264993347178227
"2316",739,"CanESM2","rcp45","late",0.380099251885013,0.294599853120506
"2317",739,"CanESM2","rcp85","hist",0.195586755810252,0.150118277343143
"2318",739,"CanESM2","rcp85","early",0.257048328557784,0.210295413781253
"2319",739,"CanESM2","rcp85","mid",0.368321298949379,0.293042755864829
"2320",739,"CanESM2","rcp85","late",0.518396806583758,0.410632403262149
"2321",739,"CCSM4","rcp45","hist",0.271199872652022,0.201163769630617
"2322",739,"CCSM4","rcp45","early",0.34365711556829,0.253188533108894
"2323",739,"CCSM4","rcp45","mid",0.380320152817574,0.284654244548759
"2324",739,"CCSM4","rcp45","late",0.394526347998275,0.295308776919032
"2325",739,"CCSM4","rcp85","hist",0.27128105698822,0.200936092078178
"2326",739,"CCSM4","rcp85","early",0.363187901942057,0.27207797577207
"2327",739,"CCSM4","rcp85","mid",0.400218720152818,0.307526274650753
"2328",739,"CCSM4","rcp85","late",0.495805480436812,0.370656074538856
"2329",739,"CNRM-CM5","rcp45","hist",0.22187023241006,0.189871326498355
"2330",739,"CNRM-CM5","rcp45","early",0.250888761540911,0.228357252759792
"2331",739,"CNRM-CM5","rcp45","mid",0.27572429162687,0.245997373969741
"2332",739,"CNRM-CM5","rcp45","late",0.302102565643907,0.259868276384313
"2333",739,"CNRM-CM5","rcp85","hist",0.221889334606813,0.189949175729807
"2334",739,"CNRM-CM5","rcp85","early",0.263999936326011,0.23427749289391
"2335",739,"CNRM-CM5","rcp85","mid",0.29560923272843,0.256070355951452
"2336",739,"CNRM-CM5","rcp85","late",0.372264499397854,0.316214872534958
"2337",739,"HadGEM2-ES","rcp45","hist",0.194975740210124,0.161959592221421
"2338",739,"HadGEM2-ES","rcp45","early",0.2475135307227,0.218030522274539
"2339",739,"HadGEM2-ES","rcp45","mid",0.321272715695638,0.286858169537619
"2340",739,"HadGEM2-ES","rcp45","late",0.350838106909677,0.319473443839092
"2341",739,"HadGEM2-ES","rcp85","hist",0.194951862464183,0.160585288175984
"2342",739,"HadGEM2-ES","rcp85","early",0.255207386182744,0.234288743631947
"2343",739,"HadGEM2-ES","rcp85","mid",0.330535370900987,0.298384825227026
"2344",739,"HadGEM2-ES","rcp85","late",0.447357184924091,0.396642914759804
"2345",739,"MPI-ESM-LR","rcp45","hist",0.208309264565425,0.161627103339558
"2346",739,"MPI-ESM-LR","rcp45","early",0.240524514485833,0.192587008492552
"2347",739,"MPI-ESM-LR","rcp45","mid",0.283222285896211,0.224086905438856
"2348",739,"MPI-ESM-LR","rcp45","late",0.288117491657934,0.231761731182057
"2349",739,"MPI-ESM-LR","rcp85","hist",0.208280611270296,0.161229757412445
"2350",739,"MPI-ESM-LR","rcp85","early",0.256281375358166,0.207915266895534
"2351",739,"MPI-ESM-LR","rcp85","mid",0.313695574657752,0.250916842747748
"2352",739,"MPI-ESM-LR","rcp85","late",0.392378330128129,0.321949854429541
"2353",740,"ACCESS1-0","rcp45","hist",0.305021367521368,0.300231704011049
"2354",740,"ACCESS1-0","rcp45","early",0.343858802221324,0.366799071460705
"2355",740,"ACCESS1-0","rcp45","mid",0.388695608244645,0.403060780922493
"2356",740,"ACCESS1-0","rcp45","late",0.439856221519862,0.446236599661955
"2357",740,"ACCESS1-0","rcp85","hist",0.305123527474666,0.300134240653636
"2358",740,"ACCESS1-0","rcp85","early",0.337204497033744,0.355962129044331
"2359",740,"ACCESS1-0","rcp85","mid",0.41939230419966,0.430362124669621
"2360",740,"ACCESS1-0","rcp85","late",0.478995794209956,0.486224186245912
"2361",740,"CanESM2","rcp45","hist",0.223592587603095,0.220434126155807
"2362",740,"CanESM2","rcp45","early",0.2678203631356,0.299644807445699
"2363",740,"CanESM2","rcp45","mid",0.333193440308151,0.353162754546079
"2364",740,"CanESM2","rcp45","late",0.390704441165127,0.380026492825941
"2365",740,"CanESM2","rcp85","hist",0.223738530393522,0.220739750482297
"2366",740,"CanESM2","rcp85","early",0.273177149600092,0.303843532317891
"2367",740,"CanESM2","rcp85","mid",0.378634100219039,0.37544991045924
"2368",740,"CanESM2","rcp85","late",0.526321023552936,0.46101583619069
"2369",740,"CCSM4","rcp45","hist",0.302968376567326,0.279259188814591
"2370",740,"CCSM4","rcp45","early",0.379216499269039,0.3581306567341
"2371",740,"CCSM4","rcp45","mid",0.408518942625773,0.388915305116575
"2372",740,"CCSM4","rcp45","late",0.421000101203154,0.399465185201721
"2373",740,"CCSM4","rcp85","hist",0.303143507915837,0.279459594484462
"2374",740,"CCSM4","rcp85","early",0.402043323803394,0.383782109746943
"2375",740,"CCSM4","rcp85","mid",0.425325564686335,0.407085545667102
"2376",740,"CCSM4","rcp85","late",0.514770247564912,0.456645144037473
"2377",740,"CNRM-CM5","rcp45","hist",0.251024219018965,0.265502382445841
"2378",740,"CNRM-CM5","rcp45","early",0.27393948238957,0.320002669182228
"2379",740,"CNRM-CM5","rcp45","mid",0.292892087156535,0.336639965456241
"2380",740,"CNRM-CM5","rcp45","late",0.311569699618496,0.344096734482045
"2381",740,"CNRM-CM5","rcp85","hist",0.251301510320775,0.265917808701553
"2382",740,"CNRM-CM5","rcp85","early",0.287164768163017,0.324949240945856
"2383",740,"CNRM-CM5","rcp85","mid",0.306445806577155,0.341618362682395
"2384",740,"CNRM-CM5","rcp85","late",0.372322429913127,0.384703485828762
"2385",740,"HadGEM2-ES","rcp45","hist",0.225741439270336,0.233976640210511
"2386",740,"HadGEM2-ES","rcp45","early",0.272651942660699,0.31070510724052
"2387",740,"HadGEM2-ES","rcp45","mid",0.339606503310531,0.373523318547392
"2388",740,"HadGEM2-ES","rcp45","late",0.360424103213313,0.391253076201914
"2389",740,"HadGEM2-ES","rcp85","hist",0.226125755285125,0.235165628312858
"2390",740,"HadGEM2-ES","rcp85","early",0.283867708473663,0.329048643242715
"2391",740,"HadGEM2-ES","rcp85","mid",0.338776001516807,0.375512233227454
"2392",740,"HadGEM2-ES","rcp85","late",0.451455577713301,0.452274954461777
"2393",740,"MPI-ESM-LR","rcp45","hist",0.235643408125895,0.232652861721726
"2394",740,"MPI-ESM-LR","rcp45","early",0.251107481251965,0.264448691779181
"2395",740,"MPI-ESM-LR","rcp45","mid",0.287595424132202,0.296132460797251
"2396",740,"MPI-ESM-LR","rcp45","late",0.279830270332945,0.287227037315712
"2397",740,"MPI-ESM-LR","rcp85","hist",0.235541248172597,0.232290504529432
"2398",740,"MPI-ESM-LR","rcp85","early",0.266669036677793,0.275115500463702
"2399",740,"MPI-ESM-LR","rcp85","mid",0.313902797112079,0.318971984036043
"2400",740,"MPI-ESM-LR","rcp85","late",0.388361475293605,0.385390738604749
"2401",751,"ACCESS1-0","rcp45","hist",0.295362001943635,0.324455195951086
"2402",751,"ACCESS1-0","rcp45","early",0.326057661159702,0.372673735453987
"2403",751,"ACCESS1-0","rcp45","mid",0.375472951085196,0.412456227985885
"2404",751,"ACCESS1-0","rcp45","late",0.426693443155406,0.45615637373168
"2405",751,"ACCESS1-0","rcp85","hist",0.295396015549077,0.324347425555488
"2406",751,"ACCESS1-0","rcp85","early",0.321149173955296,0.364145693799146
"2407",751,"ACCESS1-0","rcp85","mid",0.402455458373826,0.430300956485707
"2408",751,"ACCESS1-0","rcp85","late",0.47603114207717,0.513714406854706
"2409",751,"CanESM2","rcp45","hist",0.217667638483965,0.256190326934735
"2410",751,"CanESM2","rcp45","early",0.26122934888241,0.317493425439627
"2411",751,"CanESM2","rcp45","mid",0.323632977000324,0.365388271758475
"2412",751,"CanESM2","rcp45","late",0.381864625431292,0.395633715369947
"2413",751,"CanESM2","rcp85","hist",0.217813411078717,0.256915634100393
"2414",751,"CanESM2","rcp85","early",0.265462423064464,0.320181420795957
"2415",751,"CanESM2","rcp85","mid",0.371952542921931,0.388226517598713
"2416",751,"CanESM2","rcp85","late",0.521570248799252,0.49197884195229
"2417",751,"CCSM4","rcp45","hist",0.294024943310658,0.311012608744101
"2418",751,"CCSM4","rcp45","early",0.36060009718173,0.370050516203416
"2419",751,"CCSM4","rcp45","mid",0.391233398121153,0.398169369479974
"2420",751,"CCSM4","rcp45","late",0.404083674457154,0.407105883108552
"2421",751,"CCSM4","rcp85","hist",0.293913184321348,0.310897906593011
"2422",751,"CCSM4","rcp85","early",0.382224651765468,0.393221201304097
"2423",751,"CCSM4","rcp85","mid",0.408857304826693,0.416185232530701
"2424",751,"CCSM4","rcp85","late",0.500949436214026,0.476365266880305
"2425",751,"CNRM-CM5","rcp45","hist",0.239337544541626,0.290644170726246
"2426",751,"CNRM-CM5","rcp45","early",0.262531584062196,0.334282934010007
"2427",751,"CNRM-CM5","rcp45","mid",0.282856333009394,0.346743811290076
"2428",751,"CNRM-CM5","rcp45","late",0.303374913983953,0.356711342514683
"2429",751,"CNRM-CM5","rcp85","hist",0.239274376417234,0.290205535341811
"2430",751,"CNRM-CM5","rcp85","early",0.275180191124069,0.337459411407107
"2431",751,"CNRM-CM5","rcp85","mid",0.300078960155491,0.356242005184888
"2432",751,"CNRM-CM5","rcp85","late",0.372817058674739,0.402886288033937
"2433",751,"HadGEM2-ES","rcp45","hist",0.217465176546809,0.263206559847389
"2434",751,"HadGEM2-ES","rcp45","early",0.262121801101393,0.325583519747996
"2435",751,"HadGEM2-ES","rcp45","mid",0.326315192743764,0.37728605163912
"2436",751,"HadGEM2-ES","rcp45","late",0.35332872827136,0.403551621192001
"2437",751,"HadGEM2-ES","rcp85","hist",0.218300939423388,0.264916886254193
"2438",751,"HadGEM2-ES","rcp85","early",0.271057661159702,0.33951837475468
"2439",751,"HadGEM2-ES","rcp85","mid",0.334169906057661,0.388898321453108
"2440",751,"HadGEM2-ES","rcp85","late",0.454374165916275,0.492740409734238
"2441",751,"MPI-ESM-LR","rcp45","hist",0.231096533851636,0.270789848536869
"2442",751,"MPI-ESM-LR","rcp45","early",0.254532717849044,0.303050054795016
"2443",751,"MPI-ESM-LR","rcp45","mid",0.290672983479106,0.328834657236184
"2444",751,"MPI-ESM-LR","rcp45","late",0.293925294062608,0.333232604574298
"2445",751,"MPI-ESM-LR","rcp85","hist",0.231077097505669,0.270533215470017
"2446",751,"MPI-ESM-LR","rcp85","early",0.268618399740849,0.311525322808722
"2447",751,"MPI-ESM-LR","rcp85","mid",0.32025267249757,0.350747933361608
"2448",751,"MPI-ESM-LR","rcp85","late",0.398579758782406,0.420064114196323
"2449",752,"ACCESS1-0","rcp45","hist",0.286199622791344,0.314799157337404
"2450",752,"ACCESS1-0","rcp45","early",0.338270134339223,0.410371349543332
"2451",752,"ACCESS1-0","rcp45","mid",0.39076996889683,0.468767317237756
"2452",752,"ACCESS1-0","rcp45","late",0.446248628620225,0.52484744823693
"2453",752,"ACCESS1-0","rcp85","hist",0.286140063529879,0.314452754568325
"2454",752,"ACCESS1-0","rcp85","early",0.326680067500496,0.400555788917773
"2455",752,"ACCESS1-0","rcp85","mid",0.425453312156707,0.50272584769273
"2456",752,"ACCESS1-0","rcp85","late",0.494343854383511,0.573887142450129
"2457",752,"CanESM2","rcp45","hist",0.20650188604328,0.247325839353043
"2458",752,"CanESM2","rcp45","early",0.270408973595394,0.350422692134279
"2459",752,"CanESM2","rcp45","mid",0.338180795447025,0.416291889461538
"2460",752,"CanESM2","rcp45","late",0.399292059851347,0.461932636073841
"2461",752,"CanESM2","rcp85","hist",0.207132221560453,0.248866012182175
"2462",752,"CanESM2","rcp85","early",0.276077857190126,0.364236442018058
"2463",752,"CanESM2","rcp85","mid",0.38545182317517,0.437519185103201
"2464",752,"CanESM2","rcp85","late",0.540374003987822,0.56181736318147
"2465",752,"CCSM4","rcp45","hist",0.289414995698498,0.311941481620057
"2466",752,"CCSM4","rcp45","early",0.371314770696843,0.404437501640261
"2467",752,"CCSM4","rcp45","mid",0.409687479319701,0.461260743371352
"2468",752,"CCSM4","rcp45","late",0.421544813157013,0.469851853880587
"2469",752,"CCSM4","rcp85","hist",0.289489444775329,0.312060422998849
"2470",752,"CCSM4","rcp85","early",0.396073224803124,0.447102745895747
"2471",752,"CCSM4","rcp85","mid",0.427634670107868,0.484104269006378
"2472",752,"CCSM4","rcp85","late",0.52330011714983,0.548116168484835
"2473",752,"CNRM-CM5","rcp45","hist",0.232319171464496,0.285527022125467
"2474",752,"CNRM-CM5","rcp45","early",0.26829958308517,0.357629874662377
"2475",752,"CNRM-CM5","rcp45","mid",0.291978525577394,0.378370082390846
"2476",752,"CNRM-CM5","rcp45","late",0.31087109178631,0.381965576732213
"2477",752,"CNRM-CM5","rcp85","hist",0.232259612203031,0.285246498482909
"2478",752,"CNRM-CM5","rcp85","early",0.282023443187082,0.362417512988158
"2479",752,"CNRM-CM5","rcp85","mid",0.305629591026405,0.381216100763048
"2480",752,"CNRM-CM5","rcp85","late",0.384410469247566,0.449788454368025
"2481",752,"HadGEM2-ES","rcp45","hist",0.205371914499371,0.251432577557156
"2482",752,"HadGEM2-ES","rcp45","early",0.261830785520482,0.343346523500035
"2483",752,"HadGEM2-ES","rcp45","mid",0.338637416451592,0.42074651116953
"2484",752,"HadGEM2-ES","rcp45","late",0.36918080628685,0.454847375828651
"2485",752,"HadGEM2-ES","rcp85","hist",0.205208126530342,0.250516370589382
"2486",752,"HadGEM2-ES","rcp85","early",0.276492290384488,0.366580730582541
"2487",752,"HadGEM2-ES","rcp85","mid",0.34933574879227,0.44938101133911
"2488",752,"HadGEM2-ES","rcp85","late",0.471552092552927,0.549069428741717
"2489",752,"MPI-ESM-LR","rcp45","hist",0.221206405929455,0.260021778699498
"2490",752,"MPI-ESM-LR","rcp45","early",0.251180431473761,0.308500973240926
"2491",752,"MPI-ESM-LR","rcp45","mid",0.294979650585666,0.355828262700885
"2492",752,"MPI-ESM-LR","rcp45","late",0.300667037296985,0.366447997023756
"2493",752,"MPI-ESM-LR","rcp85","hist",0.220893719806763,0.259115598613812
"2494",752,"MPI-ESM-LR","rcp85","early",0.26789590364635,0.322820276410023
"2495",752,"MPI-ESM-LR","rcp85","mid",0.32921381774866,0.387221999262841
"2496",752,"MPI-ESM-LR","rcp85","late",0.408506884893548,0.464026679140519
"2497",742,"ACCESS1-0","rcp45","hist",0.283410171297435,0.180002818808139
"2498",742,"ACCESS1-0","rcp45","early",0.332050310083873,0.229602502527378
"2499",742,"ACCESS1-0","rcp45","mid",0.404909433652979,0.276316694170815
"2500",742,"ACCESS1-0","rcp45","late",0.469828775188122,0.319551250034579
"2501",742,"ACCESS1-0","rcp85","hist",0.283453200557331,0.180206675871042
"2502",742,"ACCESS1-0","rcp85","early",0.336032565636696,0.232762899013419
"2503",742,"ACCESS1-0","rcp85","mid",0.449793732754146,0.311949682781918
"2504",742,"ACCESS1-0","rcp85","late",0.521229943067748,0.365915713996016
"2505",742,"CanESM2","rcp45","hist",0.215342663169686,0.146203708291493
"2506",742,"CanESM2","rcp45","early",0.281492637215529,0.212140835127794
"2507",742,"CanESM2","rcp45","mid",0.362809742370844,0.258749401752315
"2508",742,"CanESM2","rcp45","late",0.437141499321207,0.285172910182166
"2509",742,"CanESM2","rcp85","hist",0.215658211075595,0.147015270942678
"2510",742,"CanESM2","rcp85","early",0.291765702264842,0.216107250380801
"2511",742,"CanESM2","rcp85","mid",0.427495355571948,0.286135153878113
"2512",742,"CanESM2","rcp85","late",0.61056296473055,0.390583923484264
"2513",742,"CCSM4","rcp45","hist",0.309805890227577,0.18672440265011
"2514",742,"CCSM4","rcp45","early",0.404399229571347,0.234585616217137
"2515",742,"CCSM4","rcp45","mid",0.443409010190421,0.269180997507857
"2516",742,"CCSM4","rcp45","late",0.46568869478145,0.28782147657142
"2517",742,"CCSM4","rcp85","hist",0.309810671256454,0.186700232766062
"2518",742,"CCSM4","rcp85","early",0.420714149113461,0.254882483714337
"2519",742,"CCSM4","rcp85","mid",0.464416168073655,0.293161221793991
"2520",742,"CCSM4","rcp85","late",0.586644753753583,0.351259744141964
"2521",742,"CNRM-CM5","rcp45","hist",0.227928721689479,0.16686203526121
"2522",742,"CNRM-CM5","rcp45","early",0.261766795071442,0.203849586923949
"2523",742,"CNRM-CM5","rcp45","mid",0.293047701008114,0.225485237807831
"2524",742,"CNRM-CM5","rcp45","late",0.326834834502372,0.239958793715801
"2525",742,"CNRM-CM5","rcp85","hist",0.227866568314073,0.166705241784667
"2526",742,"CNRM-CM5","rcp85","early",0.2768809933612,0.211080506817709
"2527",742,"CNRM-CM5","rcp85","mid",0.320948419528454,0.234318748342749
"2528",742,"CNRM-CM5","rcp85","late",0.416819122385997,0.30048179596403
"2529",742,"HadGEM2-ES","rcp45","hist",0.206434581864875,0.14940123925921
"2530",742,"HadGEM2-ES","rcp45","early",0.267051880993361,0.205716189576137
"2531",742,"HadGEM2-ES","rcp45","mid",0.365192060760047,0.280899117851462
"2532",742,"HadGEM2-ES","rcp45","late",0.393122396040321,0.304850572755633
"2533",742,"HadGEM2-ES","rcp85","hist",0.206539764500178,0.149549804006831
"2534",742,"HadGEM2-ES","rcp85","early",0.275240417452121,0.222096535437268
"2535",742,"HadGEM2-ES","rcp85","mid",0.370296833592875,0.291315480594754
"2536",742,"HadGEM2-ES","rcp85","late",0.515905335658235,0.387321941040128
"2537",742,"MPI-ESM-LR","rcp45","hist",0.230171024232986,0.155432738891396
"2538",742,"MPI-ESM-LR","rcp45","early",0.271449061552332,0.19794212564884
"2539",742,"MPI-ESM-LR","rcp45","mid",0.325293350271836,0.231022691147899
"2540",742,"MPI-ESM-LR","rcp45","late",0.33406178404816,0.249309277918637
"2541",742,"MPI-ESM-LR","rcp85","hist",0.229841133240445,0.154643173700298
