"","cuid","stage","model","rcp","period","p_j","n_j"
"3826",315,"fw_rearing","HadGEM2-ES","rcp45","early",0.00615942028985507,46
"3827",315,"fw_rearing","HadGEM2-ES","rcp45","mid",0.00398550724637681,46
"3828",315,"fw_rearing","HadGEM2-ES","rcp45","late",0.00652173913043478,46
"3829",315,"fw_rearing","HadGEM2-ES","rcp85","hist",0.027536231884058,46
"3830",315,"fw_rearing","HadGEM2-ES","rcp85","early",0.00652173913043478,46
"3831",315,"fw_rearing","HadGEM2-ES","rcp85","mid",0.0188405797101449,46
"3832",315,"fw_rearing","HadGEM2-ES","rcp85","late",0.0677536231884058,46
"3833",315,"fw_rearing","MPI-ESM-LR","rcp45","hist",0.0293478260869565,46
"3834",315,"fw_rearing","MPI-ESM-LR","rcp45","early",0.00253623188405797,46
"3835",315,"fw_rearing","MPI-ESM-LR","rcp45","mid",0.0221014492753623,46
"3836",315,"fw_rearing","MPI-ESM-LR","rcp45","late",0.0347826086956522,46
"3837",315,"fw_rearing","MPI-ESM-LR","rcp85","hist",0.0304347826086957,46
"3838",315,"fw_rearing","MPI-ESM-LR","rcp85","early",0.00869565217391304,46
"3839",315,"fw_rearing","MPI-ESM-LR","rcp85","mid",0.038768115942029,46
"3840",315,"fw_rearing","MPI-ESM-LR","rcp85","late",0.0782608695652174,46
"3841",315,"early_marine","ACCESS1-0","rcp45","hist",0.2875,181
"3842",315,"early_marine","ACCESS1-0","rcp45","early",0.408333333333333,181
"3843",315,"early_marine","ACCESS1-0","rcp45","mid",0.606944444444444,181
"3844",315,"early_marine","ACCESS1-0","rcp45","late",0.775,181
"3845",315,"early_marine","ACCESS1-0","rcp85","hist",0.2875,181
"3846",315,"early_marine","ACCESS1-0","rcp85","early",0.488888888888889,181
"3847",315,"early_marine","ACCESS1-0","rcp85","mid",0.708333333333333,181
"3848",315,"early_marine","ACCESS1-0","rcp85","late",0.920833333333333,181
"3849",315,"early_marine","CanESM2","rcp45","hist",0.179166666666667,181
"3850",315,"early_marine","CanESM2","rcp45","early",0.252777777777778,181
"3851",315,"early_marine","CanESM2","rcp45","mid",0.319444444444444,181
"3852",315,"early_marine","CanESM2","rcp45","late",0.386111111111111,181
"3853",315,"early_marine","CanESM2","rcp85","hist",0.179166666666667,181
"3854",315,"early_marine","CanESM2","rcp85","early",0.244444444444444,181
"3855",315,"early_marine","CanESM2","rcp85","mid",0.351388888888889,181
"3856",315,"early_marine","CanESM2","rcp85","late",0.502777777777778,181
"3857",315,"early_marine","CCSM4","rcp45","hist",0.236111111111111,181
"3858",315,"early_marine","CCSM4","rcp45","early",0.311111111111111,181
"3859",315,"early_marine","CCSM4","rcp45","mid",0.311111111111111,181
"3860",315,"early_marine","CCSM4","rcp45","late",0.430555555555556,181
"3861",315,"early_marine","CCSM4","rcp85","hist",0.236111111111111,181
"3862",315,"early_marine","CCSM4","rcp85","early",0.341666666666667,181
"3863",315,"early_marine","CCSM4","rcp85","mid",0.411111111111111,181
"3864",315,"early_marine","CCSM4","rcp85","late",0.575,181
"3865",315,"early_marine","CNRM-CM5","rcp45","hist",0.25,181
"3866",315,"early_marine","CNRM-CM5","rcp45","early",0.305555555555556,181
"3867",315,"early_marine","CNRM-CM5","rcp45","mid",0.338888888888889,181
"3868",315,"early_marine","CNRM-CM5","rcp45","late",0.430555555555556,181
"3869",315,"early_marine","CNRM-CM5","rcp85","hist",0.25,181
"3870",315,"early_marine","CNRM-CM5","rcp85","early",0.311111111111111,181
"3871",315,"early_marine","CNRM-CM5","rcp85","mid",0.372222222222222,181
"3872",315,"early_marine","CNRM-CM5","rcp85","late",0.569444444444444,181
"3873",315,"early_marine","HadGEM2-ES","rcp45","hist",0.155555555555556,181
"3874",315,"early_marine","HadGEM2-ES","rcp45","early",0.222222222222222,181
"3875",315,"early_marine","HadGEM2-ES","rcp45","mid",0.338888888888889,181
"3876",315,"early_marine","HadGEM2-ES","rcp45","late",0.422222222222222,181
"3877",315,"early_marine","HadGEM2-ES","rcp85","hist",0.155555555555556,181
"3878",315,"early_marine","HadGEM2-ES","rcp85","early",0.252777777777778,181
"3879",315,"early_marine","HadGEM2-ES","rcp85","mid",0.422222222222222,181
"3880",315,"early_marine","HadGEM2-ES","rcp85","late",0.677777777777778,181
"3881",315,"early_marine","MPI-ESM-LR","rcp45","hist",0.166666666666667,181
"3882",315,"early_marine","MPI-ESM-LR","rcp45","early",0.222222222222222,181
"3883",315,"early_marine","MPI-ESM-LR","rcp45","mid",0.238888888888889,181
"3884",315,"early_marine","MPI-ESM-LR","rcp45","late",0.293055555555556,181
"3885",315,"early_marine","MPI-ESM-LR","rcp85","hist",0.166666666666667,181
"3886",315,"early_marine","MPI-ESM-LR","rcp85","early",0.233333333333333,181
"3887",315,"early_marine","MPI-ESM-LR","rcp85","mid",0.276388888888889,181
"3888",315,"early_marine","MPI-ESM-LR","rcp85","late",0.441666666666667,181
"3889",315,"marine_rearing","ACCESS1-0","rcp45","hist",0.226388888888889,1095
"3890",315,"marine_rearing","ACCESS1-0","rcp45","early",0.251388888888889,1095
"3891",315,"marine_rearing","ACCESS1-0","rcp45","mid",0.305092592592593,1095
"3892",315,"marine_rearing","ACCESS1-0","rcp45","late",0.399801587301587,1095
"3893",315,"marine_rearing","ACCESS1-0","rcp85","hist",0.226388888888889,1095
"3894",315,"marine_rearing","ACCESS1-0","rcp85","early",0.260185185185185,1095
"3895",315,"marine_rearing","ACCESS1-0","rcp85","mid",0.374537037037037,1095
"3896",315,"marine_rearing","ACCESS1-0","rcp85","late",0.545138888888889,1095
"3897",315,"marine_rearing","CanESM2","rcp45","hist",0.177777777777778,1095
"3898",315,"marine_rearing","CanESM2","rcp45","early",0.22962962962963,1095
"3899",315,"marine_rearing","CanESM2","rcp45","mid",0.3125,1095
"3900",315,"marine_rearing","CanESM2","rcp45","late",0.401785714285714,1095
"3901",315,"marine_rearing","CanESM2","rcp85","hist",0.177777777777778,1095
"3902",315,"marine_rearing","CanESM2","rcp85","early",0.240740740740741,1095
"3903",315,"marine_rearing","CanESM2","rcp85","mid",0.381018518518519,1095
"3904",315,"marine_rearing","CanESM2","rcp85","late",0.638888888888889,1095
"3905",315,"marine_rearing","CCSM4","rcp45","hist",0.240046296296296,1095
"3906",315,"marine_rearing","CCSM4","rcp45","early",0.341666666666667,1095
"3907",315,"marine_rearing","CCSM4","rcp45","mid",0.39212962962963,1095
"3908",315,"marine_rearing","CCSM4","rcp45","late",0.429563492063492,1095
"3909",315,"marine_rearing","CCSM4","rcp85","hist",0.240046296296296,1095
"3910",315,"marine_rearing","CCSM4","rcp85","early",0.360416666666667,1095
"3911",315,"marine_rearing","CCSM4","rcp85","mid",0.461574074074074,1095
"3912",315,"marine_rearing","CCSM4","rcp85","late",0.713045634920635,1095
"3913",315,"marine_rearing","CNRM-CM5","rcp45","hist",0.17962962962963,1095
"3914",315,"marine_rearing","CNRM-CM5","rcp45","early",0.201157407407407,1095
"3915",315,"marine_rearing","CNRM-CM5","rcp45","mid",0.225694444444444,1095
"3916",315,"marine_rearing","CNRM-CM5","rcp45","late",0.270089285714286,1095
"3917",315,"marine_rearing","CNRM-CM5","rcp85","hist",0.17962962962963,1095
"3918",315,"marine_rearing","CNRM-CM5","rcp85","early",0.209722222222222,1095
"3919",315,"marine_rearing","CNRM-CM5","rcp85","mid",0.252083333333333,1095
"3920",315,"marine_rearing","CNRM-CM5","rcp85","late",0.346478174603175,1095
"3921",315,"marine_rearing","HadGEM2-ES","rcp45","hist",0.162962962962963,1095
"3922",315,"marine_rearing","HadGEM2-ES","rcp45","early",0.206481481481481,1095
"3923",315,"marine_rearing","HadGEM2-ES","rcp45","mid",0.294212962962963,1095
"3924",315,"marine_rearing","HadGEM2-ES","rcp45","late",0.290527630805409,1095
"3925",315,"marine_rearing","HadGEM2-ES","rcp85","hist",0.162962962962963,1095
"3926",315,"marine_rearing","HadGEM2-ES","rcp85","early",0.210648148148148,1095
"3927",315,"marine_rearing","HadGEM2-ES","rcp85","mid",0.275462962962963,1095
"3928",315,"marine_rearing","HadGEM2-ES","rcp85","late",0.443948412698413,1095
"3929",315,"marine_rearing","MPI-ESM-LR","rcp45","hist",0.164583333333333,1095
"3930",315,"marine_rearing","MPI-ESM-LR","rcp45","early",0.187037037037037,1095
"3931",315,"marine_rearing","MPI-ESM-LR","rcp45","mid",0.235185185185185,1095
"3932",315,"marine_rearing","MPI-ESM-LR","rcp45","late",0.234871031746032,1095
"3933",315,"marine_rearing","MPI-ESM-LR","rcp85","hist",0.164583333333333,1095
"3934",315,"marine_rearing","MPI-ESM-LR","rcp85","early",0.203703703703704,1095
"3935",315,"marine_rearing","MPI-ESM-LR","rcp85","mid",0.273611111111111,1095
"3936",315,"marine_rearing","MPI-ESM-LR","rcp85","late",0.354662698412698,1095
"3937",315,"adult_migration","ACCESS1-0","rcp45","hist",0.21421188630491,129
"3938",315,"adult_migration","ACCESS1-0","rcp45","early",0.300904392764858,129
"3939",315,"adult_migration","ACCESS1-0","rcp45","mid",0.335012919896641,129
"3940",315,"adult_migration","ACCESS1-0","rcp45","late",0.366925064599483,129
"3941",315,"adult_migration","ACCESS1-0","rcp85","hist",0.213824289405685,129
"3942",315,"adult_migration","ACCESS1-0","rcp85","early",0.295994832041344,129
"3943",315,"adult_migration","ACCESS1-0","rcp85","mid",0.367054263565891,129
"3944",315,"adult_migration","ACCESS1-0","rcp85","late",0.415503875968992,129
"3945",315,"adult_migration","CanESM2","rcp45","hist",0.195090439276486,129
"3946",315,"adult_migration","CanESM2","rcp45","early",0.309043927648579,129
"3947",315,"adult_migration","CanESM2","rcp45","mid",0.353617571059432,129
"3948",315,"adult_migration","CanESM2","rcp45","late",0.362790697674419,129
"3949",315,"adult_migration","CanESM2","rcp85","hist",0.195219638242894,129
"3950",315,"adult_migration","CanESM2","rcp85","early",0.305297157622739,129
"3951",315,"adult_migration","CanESM2","rcp85","mid",0.362532299741602,129
"3952",315,"adult_migration","CanESM2","rcp85","late",0.414857881136951,129
"3953",315,"adult_migration","CCSM4","rcp45","hist",0.221059431524548,129
"3954",315,"adult_migration","CCSM4","rcp45","early",0.298062015503876,129
"3955",315,"adult_migration","CCSM4","rcp45","mid",0.340697674418605,129
"3956",315,"adult_migration","CCSM4","rcp45","late",0.341731266149871,129
"3957",315,"adult_migration","CCSM4","rcp85","hist",0.220284237726098,129
"3958",315,"adult_migration","CCSM4","rcp85","early",0.309819121447028,129
"3959",315,"adult_migration","CCSM4","rcp85","mid",0.354909560723514,129
"3960",315,"adult_migration","CCSM4","rcp85","late",0.391860465116279,129
"3961",315,"adult_migration","CNRM-CM5","rcp45","hist",0.214341085271318,129
"3962",315,"adult_migration","CNRM-CM5","rcp45","early",0.289147286821705,129
"3963",315,"adult_migration","CNRM-CM5","rcp45","mid",0.309560723514212,129
"3964",315,"adult_migration","CNRM-CM5","rcp45","late",0.319250645994832,129
"3965",315,"adult_migration","CNRM-CM5","rcp85","hist",0.214599483204134,129
"3966",315,"adult_migration","CNRM-CM5","rcp85","early",0.293798449612403,129
"3967",315,"adult_migration","CNRM-CM5","rcp85","mid",0.324677002583979,129
"3968",315,"adult_migration","CNRM-CM5","rcp85","late",0.378682170542636,129
"3969",315,"adult_migration","HadGEM2-ES","rcp45","hist",0.208010335917313,129
"3970",315,"adult_migration","HadGEM2-ES","rcp45","early",0.29625322997416,129
"3971",315,"adult_migration","HadGEM2-ES","rcp45","mid",0.358785529715762,129
"3972",315,"adult_migration","HadGEM2-ES","rcp45","late",0.382041343669251,129
"3973",315,"adult_migration","HadGEM2-ES","rcp85","hist",0.207105943152455,129
"3974",315,"adult_migration","HadGEM2-ES","rcp85","early",0.314341085271318,129
"3975",315,"adult_migration","HadGEM2-ES","rcp85","mid",0.3671834625323,129
"3976",315,"adult_migration","HadGEM2-ES","rcp85","late",0.433204134366925,129
"3977",315,"adult_migration","MPI-ESM-LR","rcp45","hist",0.217054263565891,129
"3978",315,"adult_migration","MPI-ESM-LR","rcp45","early",0.274547803617571,129
"3979",315,"adult_migration","MPI-ESM-LR","rcp45","mid",0.30968992248062,129
"3980",315,"adult_migration","MPI-ESM-LR","rcp45","late",0.308397932816537,129
"3981",315,"adult_migration","MPI-ESM-LR","rcp85","hist",0.218217054263566,129
"3982",315,"adult_migration","MPI-ESM-LR","rcp85","early",0.281136950904393,129
"3983",315,"adult_migration","MPI-ESM-LR","rcp85","mid",0.341085271317829,129
"3984",315,"adult_migration","MPI-ESM-LR","rcp85","late",0.375968992248062,129
"3985",315,"spawning","ACCESS1-0","rcp45","hist",0.146598639455782,49
"3986",315,"spawning","ACCESS1-0","rcp45","early",0.243197278911565,49
"3987",315,"spawning","ACCESS1-0","rcp45","mid",0.275850340136054,49
"3988",315,"spawning","ACCESS1-0","rcp45","late",0.300340136054422,49
"3989",315,"spawning","ACCESS1-0","rcp85","hist",0.146598639455782,49
"3990",315,"spawning","ACCESS1-0","rcp85","early",0.235714285714286,49
"3991",315,"spawning","ACCESS1-0","rcp85","mid",0.300680272108844,49
"3992",315,"spawning","ACCESS1-0","rcp85","late",0.339795918367347,49
"3993",315,"spawning","CanESM2","rcp45","hist",0.16156462585034,49
"3994",315,"spawning","CanESM2","rcp45","early",0.244557823129252,49
"3995",315,"spawning","CanESM2","rcp45","mid",0.258843537414966,49
"3996",315,"spawning","CanESM2","rcp45","late",0.273809523809524,49
"3997",315,"spawning","CanESM2","rcp85","hist",0.16156462585034,49
"3998",315,"spawning","CanESM2","rcp85","early",0.222789115646259,49
"3999",315,"spawning","CanESM2","rcp85","mid",0.292517006802721,49
"4000",315,"spawning","CanESM2","rcp85","late",0.4,49
"4001",315,"spawning","CCSM4","rcp45","hist",0.170748299319728,49
"4002",315,"spawning","CCSM4","rcp45","early",0.22312925170068,49
"4003",315,"spawning","CCSM4","rcp45","mid",0.25,49
"4004",315,"spawning","CCSM4","rcp45","late",0.242517006802721,49
"4005",315,"spawning","CCSM4","rcp85","hist",0.171428571428571,49
"4006",315,"spawning","CCSM4","rcp85","early",0.226530612244898,49
"4007",315,"spawning","CCSM4","rcp85","mid",0.274489795918367,49
"4008",315,"spawning","CCSM4","rcp85","late",0.339455782312925,49
"4009",315,"spawning","CNRM-CM5","rcp45","hist",0.162585034013605,49
"4010",315,"spawning","CNRM-CM5","rcp45","early",0.220068027210884,49
"4011",315,"spawning","CNRM-CM5","rcp45","mid",0.247278911564626,49
"4012",315,"spawning","CNRM-CM5","rcp45","late",0.240136054421769,49
"4013",315,"spawning","CNRM-CM5","rcp85","hist",0.162925170068027,49
"4014",315,"spawning","CNRM-CM5","rcp85","early",0.229251700680272,49
"4015",315,"spawning","CNRM-CM5","rcp85","mid",0.262925170068027,49
"4016",315,"spawning","CNRM-CM5","rcp85","late",0.317687074829932,49
"4017",315,"spawning","HadGEM2-ES","rcp45","hist",0.153741496598639,49
"4018",315,"spawning","HadGEM2-ES","rcp45","early",0.228571428571429,49
"4019",315,"spawning","HadGEM2-ES","rcp45","mid",0.296938775510204,49
"4020",315,"spawning","HadGEM2-ES","rcp45","late",0.341156462585034,49
"4021",315,"spawning","HadGEM2-ES","rcp85","hist",0.154761904761905,49
"4022",315,"spawning","HadGEM2-ES","rcp85","early",0.251020408163265,49
"4023",315,"spawning","HadGEM2-ES","rcp85","mid",0.297959183673469,49
"4024",315,"spawning","HadGEM2-ES","rcp85","late",0.446938775510204,49
"4025",315,"spawning","MPI-ESM-LR","rcp45","hist",0.187074829931973,49
"4026",315,"spawning","MPI-ESM-LR","rcp45","early",0.220408163265306,49
"4027",315,"spawning","MPI-ESM-LR","rcp45","mid",0.251020408163265,49
"4028",315,"spawning","MPI-ESM-LR","rcp45","late",0.238095238095238,49
"4029",315,"spawning","MPI-ESM-LR","rcp85","hist",0.187414965986395,49
"4030",315,"spawning","MPI-ESM-LR","rcp85","early",0.233333333333333,49
"4031",315,"spawning","MPI-ESM-LR","rcp85","mid",0.270408163265306,49
"4032",315,"spawning","MPI-ESM-LR","rcp85","late",0.298979591836735,49
"4033",316,"eggs_alevin","ACCESS1-0","rcp45","hist",0.0389763779527559,254
"4034",316,"eggs_alevin","ACCESS1-0","rcp45","early",0.0643044619422572,254
"4035",316,"eggs_alevin","ACCESS1-0","rcp45","mid",0.0811023622047244,254
"4036",316,"eggs_alevin","ACCESS1-0","rcp45","late",0.0910427807486631,254
"4037",316,"eggs_alevin","ACCESS1-0","rcp85","hist",0.039238845144357,254
"4038",316,"eggs_alevin","ACCESS1-0","rcp85","early",0.0620734908136483,254
"4039",316,"eggs_alevin","ACCESS1-0","rcp85","mid",0.0885826771653543,254
"4040",316,"eggs_alevin","ACCESS1-0","rcp85","late",0.107754010695187,254
"4041",316,"eggs_alevin","CanESM2","rcp45","hist",0.0377296587926509,254
"4042",316,"eggs_alevin","CanESM2","rcp45","early",0.0616797900262467,254
"4043",316,"eggs_alevin","CanESM2","rcp45","mid",0.0701443569553806,254
"4044",316,"eggs_alevin","CanESM2","rcp45","late",0.0764705882352941,254
"4045",316,"eggs_alevin","CanESM2","rcp85","hist",0.0384514435695538,254
"4046",316,"eggs_alevin","CanESM2","rcp85","early",0.0641732283464567,254
"4047",316,"eggs_alevin","CanESM2","rcp85","mid",0.0819553805774278,254
"4048",316,"eggs_alevin","CanESM2","rcp85","late",0.125133689839572,254
"4049",316,"eggs_alevin","CCSM4","rcp45","hist",0.0393700787401575,254
"4050",316,"eggs_alevin","CCSM4","rcp45","early",0.0514435695538058,254
"4051",316,"eggs_alevin","CCSM4","rcp45","mid",0.066010498687664,254
"4052",316,"eggs_alevin","CCSM4","rcp45","late",0.0686497326203209,254
"4053",316,"eggs_alevin","CCSM4","rcp85","hist",0.0399606299212598,254
"4054",316,"eggs_alevin","CCSM4","rcp85","early",0.059514435695538,254
"4055",316,"eggs_alevin","CCSM4","rcp85","mid",0.0793307086614173,254
"4056",316,"eggs_alevin","CCSM4","rcp85","late",0.0903743315508021,254
"4057",316,"eggs_alevin","CNRM-CM5","rcp45","hist",0.038254593175853,254
"4058",316,"eggs_alevin","CNRM-CM5","rcp45","early",0.0576771653543307,254
"4059",316,"eggs_alevin","CNRM-CM5","rcp45","mid",0.0699475065616798,254
"4060",316,"eggs_alevin","CNRM-CM5","rcp45","late",0.0665106951871658,254
"4061",316,"eggs_alevin","CNRM-CM5","rcp85","hist",0.0383858267716535,254
"4062",316,"eggs_alevin","CNRM-CM5","rcp85","early",0.0565616797900262,254
"4063",316,"eggs_alevin","CNRM-CM5","rcp85","mid",0.0741469816272966,254
"4064",316,"eggs_alevin","CNRM-CM5","rcp85","late",0.0961229946524064,254
"4065",316,"eggs_alevin","HadGEM2-ES","rcp45","hist",0.0368110236220472,254
"4066",316,"eggs_alevin","HadGEM2-ES","rcp45","early",0.0539370078740158,254
"4067",316,"eggs_alevin","HadGEM2-ES","rcp45","mid",0.0820866141732284,254
"4068",316,"eggs_alevin","HadGEM2-ES","rcp45","late",0.0919117647058824,254
"4069",316,"eggs_alevin","HadGEM2-ES","rcp85","hist",0.0378608923884514,254
"4070",316,"eggs_alevin","HadGEM2-ES","rcp85","early",0.063254593175853,254
"4071",316,"eggs_alevin","HadGEM2-ES","rcp85","mid",0.084251968503937,254
"4072",316,"eggs_alevin","HadGEM2-ES","rcp85","late",0.130347593582888,254
"4073",316,"eggs_alevin","MPI-ESM-LR","rcp45","hist",0.0436351706036745,254
"4074",316,"eggs_alevin","MPI-ESM-LR","rcp45","early",0.0641076115485564,254
"4075",316,"eggs_alevin","MPI-ESM-LR","rcp45","mid",0.0766404199475066,254
"4076",316,"eggs_alevin","MPI-ESM-LR","rcp45","late",0.0726604278074866,254
"4077",316,"eggs_alevin","MPI-ESM-LR","rcp85","hist",0.0438320209973753,254
"4078",316,"eggs_alevin","MPI-ESM-LR","rcp85","early",0.064238845144357,254
"4079",316,"eggs_alevin","MPI-ESM-LR","rcp85","mid",0.07998687664042,254
"4080",316,"eggs_alevin","MPI-ESM-LR","rcp85","late",0.0956550802139037,254
"4081",316,"fw_rearing","ACCESS1-0","rcp45","hist",0.128356481481481,432
"4082",316,"fw_rearing","ACCESS1-0","rcp45","early",0.145293209876543,432
"4083",316,"fw_rearing","ACCESS1-0","rcp45","mid",0.159953703703704,432
"4084",316,"fw_rearing","ACCESS1-0","rcp45","late",0.174517615811265,432
"4085",316,"fw_rearing","ACCESS1-0","rcp85","hist",0.128433641975309,432
