"species","region","culabel","faz","fm_start","fm_peak","fm_end","n_fm","fm_dat_qual","oe_start","oe_peak","oe_end","n_oe","oe_dat_qual","rt_start","rt_peak","rt_end","n_rt","rt_dat_qual","sp_start","sp_peak","sp_end","n_sp","dat_qual","arrival","n_arrival","fm_source_faz","oe_source_faz","oe_age","inc_start","inc_end","rear_start","rear_end","mig_start","mig_end"
"SEL","vancouver island and mainland inlets","Loose","SC",118,134,158,0,6,105,131,154,0,6,NA,NA,NA,NA,NA,239.9824238,NA,282.9824811,0,6,198.6833228,0,"HecLow","SC","1+",239.9824238,158,1,365,NA,282.9824811
"SEL","vancouver island and mainland inlets","Mackenzie","SC",118,134,158,0,6,105,131,154,0,6,NA,NA,NA,NA,NA,245.953992550996,279.535335762051,313.116656730514,18,1,178.866266798986,21,"HecLow","SC","1+",245.953992550996,158,1,365,NA,313.116656730514
"SEL","vancouver island and mainland inlets","Maggie","WVI",111,120,129,0,6,101,124,154,0,6,NA,NA,NA,NA,NA,258.478349098256,268.476773660105,278.476254687157,1,5,242.530602465004,2,NA,"WVI","1+",258.478349098256,129,1,365,NA,278.476254687157
"SEL","vancouver island and mainland inlets","Megin","WVI",111,120,129,0,6,101,124,154,0,6,NA,NA,NA,NA,NA,226.220039115232,269.131700788107,312.043122538327,28,1,199.978022658099,23,NA,"WVI","1+",226.220039115232,129,1,365,NA,312.043122538327
"SEL","vancouver island and mainland inlets","Muchalat","WVI",111,120,129,0,6,101,124,154,0,6,NA,NA,NA,NA,NA,249.190384262837,276.517547186143,303.844864583591,39,1,179.554508566815,31,NA,"WVI","1+",249.190384262837,129,1,365,NA,303.844864583591
"SEL","vancouver island and mainland inlets","Muriel","WVI",111,120,129,0,6,86,120,148,1,4,NA,NA,NA,NA,NA,306.312652503999,317.989826848819,329.667208791946,7,1,306.709844620713,2,NA,"WVI","1+",306.312652503999,129,1,365,NA,329.667208791946
"SEL","vancouver island and mainland inlets","Nahwitti","EVI",118,134,158,0,6,105,131,154,0,6,NA,NA,NA,NA,NA,258.200671108605,279.590554615111,300.980688227665,25,2,160.435165639992,25,"HecLow","SC","1+",258.200671108605,158,1,365,NA,300.980688227665
"SEL","vancouver island and mainland inlets","Nimpkish","EVI",118,134,158,0,6,105,131,154,0,6,175,189,217,2,4,259.126858522263,287.754649948051,316.382276331094,26,1,141.687735197658,27,"HecLow","SC","1+",259.126858522263,158,1,365,175,316.382276331094
"SEL","vancouver island and mainland inlets","Nitinat","WVI",111,120,129,0,6,101,124,154,0,6,NA,NA,NA,NA,NA,277.697495967056,293.722623785992,309.747804217519,10,1,228.514425977171,14,NA,"WVI","1+",277.697495967056,129,1,365,NA,309.747804217519
"SEL","vancouver island and mainland inlets","O'Connell","WVI",111,120,129,0,6,101,124,154,0,6,NA,NA,NA,NA,NA,240.099084294762,257.303691229163,274.508572089581,22,2,204.052521188612,18,NA,"WVI","1+",240.099084294762,129,1,365,NA,274.508572089581
"SEL","vancouver island and mainland inlets","Park River","WVI",111,120,129,0,6,101,124,154,0,6,NA,NA,NA,NA,NA,265.695589324442,279.54534173866,293.394749394693,8,2,192.450942510574,9,NA,"WVI","1+",265.695589324442,129,1,365,NA,293.394749394693
"SEL","vancouver island and mainland inlets","Phillips","SC",118,134,158,0,6,105,131,154,0,6,175,192,222,0,5,216.08757744919,245.08652869569,274.085640068405,33,1,198.725876351956,31,"HecLow","SC","1+",216.08757744919,158,1,365,175,274.085640068405
"SEL","vancouver island and mainland inlets","Power","WVI",111,120,129,0,6,101,124,154,0,6,NA,NA,NA,NA,NA,248.989337920261,272.834952721799,296.681041392335,11,2,251.638036002191,7,NA,"WVI","1+",248.989337920261,129,1,365,NA,296.681041392335
"SEL","vancouver island and mainland inlets","Quatse","EVI",118,134,158,0,6,105,131,154,0,6,128,148,166,5,1,250.466162610188,269.678441684912,288.890605369215,26,1,156.423040730478,27,"HecLow","SC","1+",250.466162610188,158,1,365,128,288.890605369215
"SEL","vancouver island and mainland inlets","Sakinaw","SC",118,134,158,0,6,105,131,154,0,6,175,198,222,0,5,284.845970984124,315.092278574288,345.338604963339,14,1,200.899335533641,25,"HecLow","SC","1+",284.845970984124,158,1,365,175,345.338604963339
"SEL","vancouver island and mainland inlets","Schoen","EVI",118,134,158,0,6,105,131,154,0,6,NA,NA,NA,NA,NA,239.9824238,NA,282.9824811,0,6,198.6833228,0,"HecLow","SC","1+",239.9824238,158,1,365,NA,282.9824811
"SEL","vancouver island and mainland inlets","Shushartie","EVI",118,134,158,0,6,105,131,154,0,6,NA,NA,NA,NA,NA,192.541566289079,220.594954318001,248.648159633971,19,2,150.229949586938,26,"HecLow","SC","1+",192.541566289079,158,1,365,NA,248.648159633971
"SEL","vancouver island and mainland inlets","Sproat","WVI",111,120,129,0,6,99,123,152,21,1,162,195,260,39,1,239.9824238,NA,282.9824811,0,6,198.6833228,0,NA,"WVI","1+",239.9824238,129,1,365,162,282.9824811
"SEL","vancouver island and mainland inlets","Tzoonie","SC",118,134,158,0,6,105,131,154,0,6,NA,NA,NA,NA,NA,200.240710148436,218.428539821554,236.616481515535,11,1,205.483599267818,4,"HecLow","SC","1+",200.240710148436,158,1,365,NA,236.616481515535
"SEL","vancouver island and mainland inlets","Vernon","WVI",111,120,129,0,6,101,124,154,0,6,NA,NA,NA,NA,NA,239.9824238,NA,282.9824811,0,6,198.6833228,0,NA,"WVI","1+",239.9824238,129,1,365,NA,282.9824811
"SEL","vancouver island and mainland inlets","William-Brink","WVI",111,120,129,0,6,101,124,154,0,6,NA,NA,NA,NA,NA,167.257171606892,181.59436594951,195.931912010599,7,2,198.662714798703,0,NA,"WVI","1+",167.257171606892,129,1,365,NA,195.931912010599
"SEL","vancouver island and mainland inlets","Woss","EVI",118,134,158,0,6,105,131,154,0,6,NA,NA,NA,NA,NA,239.9824238,NA,282.9824811,0,6,198.6833228,0,"HecLow","SC","1+",239.9824238,158,1,365,NA,282.9824811
"SER","central coast","Northern Coastal Fjords (river-type)","NC",85,169,189,1,4,69.6666666666667,95,124.666666666667,24,1,175,NA,NA,0,5,243.85490276509,259.244231523505,274.633534504636,481,1,218.826015151647,494,NA,"NC","0+",243.85490276509,189,85,124.666666666667,175,274.633534504636
"SER","central coast","Northern Coastal Streams (river-type)","NC",85,169,189,0,6,70,95,125,0,6,181,NA,NA,0,5,202.906725884261,219.447499296216,235.988325185886,132,1,223.901085561544,91,NA,"NC","0+",202.906725884261,189,85,125,181,235.988325185886
"SER","central coast","Rivers-Smith Inlets (river-type)","RSI",101,122,127,0,6,131,153,185,4,3,NA,NA,NA,NA,NA,241.765751834703,258.328712219742,274.891513196725,11,5,232.244116939623,12,"EVI","RSI","0+",241.765751834703,127,101,185,NA,274.891513196725
"SER","fraser","Harrison River (river-type)","LFR",101,122,127,0,6,163,186,207,1,3,206,220,261,0,6,293.72718557876,318.030058594347,342.33024904073,72,1,292.981124292971,37,"EVI","LFR","0+",293.72718557876,127,101,207,206,342.33024904073
"SER","fraser","Widgeon (river-type)","LFR",101,122,127,0,6,163,186,207,0,6,206,220,261,0,2,285.437502488217,310.16524791744,334.893388059644,62,1,296.10908519443,30,"EVI","LFR","0+",285.437502488217,127,101,207,206,334.893388059644
"SER","haida gwaii","East Haida Gwaii (river-type)","HG",85,169,189,0,6,70,95,125,0,6,203,NA,NA,0,5,245.052284524199,258.295598322888,271.538969036274,39,1,245.350263108819,44,"NC","NC","0+",245.052284524199,189,85,125,203,271.538969036274
"SER","haida gwaii","North Haida Gwaii (river-type)","HG",85,169,189,0,6,70,95,125,0,6,NA,NA,NA,NA,NA,251.215573608443,261.215623664723,271.215459183986,7,1,227.58654065822,1,"NC","NC","0+",251.215573608443,189,85,125,NA,271.215459183986
